   0.601845E-01   0.720084E+01
   0.614003E-01   0.710448E+01
   0.626407E-01   0.700781E+01
   0.639061E-01   0.690980E+01
   0.651971E-01   0.680947E+01
   0.665142E-01   0.670572E+01
   0.678578E-01   0.659730E+01
   0.692287E-01   0.648304E+01
   0.706272E-01   0.636202E+01
   0.720539E-01   0.623367E+01
   0.735095E-01   0.609759E+01
   0.749945E-01   0.595365E+01
   0.765095E-01   0.580226E+01
   0.780551E-01   0.564394E+01
   0.796319E-01   0.547957E+01
   0.812406E-01   0.531048E+01
   0.828817E-01   0.513801E+01
   0.845561E-01   0.496368E+01
   0.862642E-01   0.478909E+01
   0.880068E-01   0.461576E+01
   0.897847E-01   0.444528E+01
   0.915985E-01   0.427915E+01
   0.934489E-01   0.411892E+01
   0.953367E-01   0.396612E+01
   0.972626E-01   0.382205E+01
   0.992274E-01   0.368790E+01
   0.101232E+00   0.356475E+01
   0.103277E+00   0.345331E+01
   0.105363E+00   0.335360E+01
   0.107492E+00   0.326551E+01
   0.109663E+00   0.318822E+01
   0.111879E+00   0.312026E+01
   0.114139E+00   0.306008E+01
   0.116445E+00   0.300547E+01
   0.118797E+00   0.295419E+01
   0.121197E+00   0.290393E+01
   0.123645E+00   0.285236E+01
   0.126143E+00   0.279744E+01
   0.128691E+00   0.273745E+01
   0.131291E+00   0.267112E+01
   0.133943E+00   0.259783E+01
   0.136649E+00   0.251749E+01
   0.139409E+00   0.243077E+01
   0.142226E+00   0.233874E+01
   0.145099E+00   0.224306E+01
   0.148030E+00   0.214572E+01
   0.151020E+00   0.204910E+01
   0.154071E+00   0.195576E+01
   0.157184E+00   0.186828E+01
   0.160359E+00   0.178877E+01
   0.163598E+00   0.171869E+01
   0.166903E+00   0.165838E+01
   0.170275E+00   0.160723E+01
   0.173715E+00   0.156383E+01
   0.177224E+00   0.152633E+01
   0.180804E+00   0.149268E+01
   0.184457E+00   0.146065E+01
   0.188183E+00   0.142788E+01
   0.191985E+00   0.139216E+01
   0.195863E+00   0.135178E+01
   0.199820E+00   0.130612E+01
   0.203856E+00   0.125580E+01
   0.207974E+00   0.120234E+01
   0.212176E+00   0.114783E+01
   0.216462E+00   0.109445E+01
   0.220835E+00   0.104427E+01
   0.225296E+00   0.998941E+00
   0.229847E+00   0.959410E+00
   0.234490E+00   0.925715E+00
   0.239227E+00   0.897020E+00
   0.244060E+00   0.871834E+00
   0.248990E+00   0.848232E+00
   0.254020E+00   0.824190E+00
   0.259152E+00   0.798128E+00
   0.264387E+00   0.769436E+00
   0.269728E+00   0.738543E+00
   0.275177E+00   0.706528E+00
   0.280736E+00   0.674735E+00
   0.286407E+00   0.644597E+00
   0.292193E+00   0.617336E+00
   0.298096E+00   0.593472E+00
   0.304118E+00   0.572587E+00
   0.310261E+00   0.553643E+00
   0.316529E+00   0.535466E+00
   0.322923E+00   0.517031E+00
   0.329447E+00   0.497674E+00
   0.336102E+00   0.477384E+00
   0.342892E+00   0.456848E+00
   0.349819E+00   0.437010E+00
   0.356885E+00   0.418564E+00
   0.364095E+00   0.401796E+00
   0.371450E+00   0.386594E+00
   0.378954E+00   0.372429E+00
   0.386609E+00   0.358593E+00
   0.394419E+00   0.344626E+00
   0.402387E+00   0.330505E+00
   0.410516E+00   0.316515E+00
   0.418809E+00   0.303063E+00
   0.427269E+00   0.290490E+00
   0.435901E+00   0.278839E+00
   0.444706E+00   0.267854E+00
   0.453690E+00   0.257254E+00
   0.462855E+00   0.246811E+00
   0.472206E+00   0.236488E+00
   0.481745E+00   0.226487E+00
   0.491477E+00   0.216961E+00
   0.501405E+00   0.207969E+00
   0.511534E+00   0.199450E+00
